stop_id,stop_name,stop_lat,stop_lon
5107030213,av. Chatellerault – Censal [Castelló de la Plana],39.9769658354,-0.0370484466
5107030215,av. Germans Bou 33 [Castelló de la Plana],39.98279206,-0.0299494218
5107040206,Mascarell – CV-18 abans de rotonda [Nules],39.862608999,-0.140218
5107040208,av. Corts Valencianes [Borriana],39.886752999,-0.079965
5107040214,av. Burriana 4 [Castelló de la Plana],39.979129999,-0.04312
5107070104,"La Foia – Carretera Llucena [Alcora, l]",40.1043939836,-0.2091122095
5254030202,"C. Jesús, 92",39.386056,-0.813037
5254030206,Av. Valencia - C. Grao,39.394357,-0.778155
5254030207,"Av. Beltrán Báguena, 6 front",39.416452,-0.788237
5254030208,"C. Ruiz Pons, 29 front",39.421004,-0.789543
5254030209,"Av. Blasco Ibáñez, 20",39.425586,-0.787654
5252010123,"C. Sant Vicent Màrtir, 291",39.449174,-0.385277
5252010124,"C. Sant Vicent Màrtir, 276 front",39.45297,-0.384465
5252010203,"C. Jesús, 75 front",39.463761,-0.385645
5252010209,"C. Sant Vicent Màrtir, 340",39.448186,-0.385836
5252010210,"C. Sant Vicent Màrtir, 438",39.443601,-0.387556
5107070112,Urbanització Tomillar [Borriol],40.0292911858,-0.1467133519
5107070113,Urbanització La Galera [Castelló de la Plana],40.0208725327,-0.1381770482
5107070115,Urbanització La Dehesa [Castelló de la Plana],40.0118823189,-0.123941255
5107070118,c. José MªMulet 17 [Castelló de la Plana],39.9931787346,-0.0626056546
136300104,"Av. Constitución, 1 front",39.779822,-0.187730
136300202,"Av. Constitución, 1",39.779861,-0.188151
136300204,"C. Colonia Segarra, 5 front",39.817251,-0.232178
57050219118,"Av. Joaquin Arias, 1 front",38.363791,-0.414571
57050219222,"Av. Joaquin Arias, 1",38.396952,-0.412067
57050219230,"Av. Benidorm, 14",38.377257,-0.4123
5107070111,Urbanització Monte Cristina [Borriol],40.031164999,-0.150082
5107070114,Urbanització Los Ángeles [Castelló de la Plana],40.0170820986,-0.1297378311
5107070119,c. José MªMulet – Escola d’Idiomes [Castelló de la Plana],39.9938850135,-0.0598864383
5107070203,Mas Blau – av. L’Alcora 52 [Castelló de la Plana],39.986393703,-0.0555713908
5107070205,Urbanització L’Abeller/Dehesa [Borriol],40.012054999,-0.123653
5107070206,Urbanització Los Ángeles [Borriol],40.0183496612,-0.1306272065
57050219242,Av. Jovellanos - Ascensor Sta. Bárbara,38.363403,-0.44218
57050239102,Av. Dénia - CC. Plaza Mar 2,38.353291,-0.473503
57050239230,"Av. Dénia, 3",38.349778,-0.473229
57050230102,"C. Reyes Católicos, 47",38.341584,-0.492096
5107100101,Xodos [Xodos],40.2456073258,-0.2871464365
5107100102,av. Castelló [Atzeneta del Maestrat],40.2158568811,-0.170814466
57050230213,"Pl. Maisonave, 22 front",38.401986,-0.435832
57050239229,"C. Canónigo Manuel Penalva, 5",38.352499,-0.474322
57050240103,"C. Reyes Católicos, 25",38.34219,-0.490746
5107140101,Balneari [Benassal],40.3674598294,-0.1382504277
141601109,"Av. Adolfo Suarez, s.n - Hospital de Almansa",38.879843,-1.093293
5107150101,Plaça església [Villahermosa del Río],40.201799802,-0.4179834642
5107170123,av. Castalla - rtda. Aeroclub [Castelló de la Plana],39.99365637,0.0268242744
5107170205,av. Ferrandis Salvador - front 26 [Castelló de la Plana],39.983441999,0.020476
5107170206,av. Ferrandis Salvador - front 10 [Castelló de la Plana],39.981601999,0.019471
5107170212,av. del Port - Grup S. Pedro [Castelló de la Plana],39.9732025142,0.0068263927
5107170213,av. del Port - DW [Castelló de la Plana],39.9743388757,0.0024277816
5107170214,av. Germans Bou - Tanatori [Castelló de la Plana],39.975305999,-0.001615
5107170217,av. Germans Bou - Frudesa [Castelló de la Plana],39.9783683202,-0.0130788266
5107170218,av. germans Bou - gimnàs [Castelló de la Plana],39.9797807617,-0.0184697824
5107170219,av. Germans Bou - front 91 [Castelló de la Plana],39.9808014208,-0.0224026159
5107170221,av. Germans Bou 61 [Castelló de la Plana],39.9820164139,-0.0269110254
5107170222,Pablo Iglesias 10 [Castelló de la Plana],39.9832337333,-0.0288633039
5107170224,av. del Mar 23 [Castelló de la Plana],39.9853271951,-0.0319520707
141601110,"C. San Juan, 43",38.87124,-1.092268
5107080111,"CV-16 pk12+420 ascendente (fàbrica Metropol) [Alcora, l]",40.0591757114,-0.1850448612
141601111,"C. Ramón y Caja, s.n - IES Herminio Almendros",38.860379,-1.092974
141601112,"Ps. de la Libertad, 40 - RENFE",38.868575,-1.104813
141601202,"C. Ramón y Caja, s.n front - IES Herminio Almendros",38.860301,-1.093012
5705230102,"C. Reyes Católicos, 47",38.341584,-0.492096
5705230213,"Pl. Maisonave, 22 front",38.401986,-0.435832
148001106,C. Creueta (Rotonda),38.83282835,-0.52914339
57050240115,"C. Novelda, 160",38.37099,-0.497352
5705240227,"Av. Federico Soto, 1",38.3439505,-0.4894008
57050249226,"C. Tomás López Torregrosa, 7",38.347184,-0.485027
5107150102,encreuament ctra. San Vicente [Villahermosa del Río],40.2000014993,-0.418580988
5106020101,"Pl. Iglesia, 13",39.919453,-0.685951
5107170102,av. Germans Bou 26 [Castelló de la Plana],39.9829846783,-0.0312240321
5107170103,av. Germans Bou 40 [Castelló de la Plana],39.9822521964,-0.0283777082
5107170104,Av. Germans Bou 44 - Mercat [Castelló de la Plana],39.9818570618,-0.0268908101
5107170106,av. Germans Bou - front gimnàs [Castelló de la Plana],39.9797784958,-0.0187705989
5107170107,av. Germans Bou - front Frudesa [Castelló de la Plana],39.9782712303,-0.0129870206
5107170108,av. Germans Bou - Kalise [Castelló de la Plana],39.9773589146,-0.0096376455
5107170111,av. del Port - front DW [Castelló de la Plana],39.9741545501,0.0027770138
5107170112,av. Del Port- front Grupo S. Pedro [Castelló de la Plana],39.9731055266,0.006795761
5107170113,av. Del Port - gasolinera [Castelló de la Plana],39.9725768206,0.0087591759
5107170118,Francesc Aragó - Planetari [Castelló de la Plana],39.978930999,0.022739
5107170119,av. Castalla 31 [Castelló de la Plana],39.982002999,0.022042
5107170122,av. Castalla - restaurant La Ola [Castelló de la Plana],39.9885764197,0.0250364239
5106040110,"av. Lairón, 7 (Centro Comercial) [Castelló de la Plana]",39.9775831322,-0.0675004253
5106020102,"Ctra. Estación, 67",39.910892,-0.704202
5106020105,plaça Mayor del Palancia 2 [Viver],39.9209772513,-0.5956322011
5106050105,"Av. Xilxes, s.n (platja)",39.767599999,-0.155683
5106020104,"Av. Río Palancia, 2",39.8999204974,-0.6581800056
5106020107,"Av. España, 121",39.8471596048,-0.4898738633
5106020111,"Ctra. Eslida, 38",39.8511512062,-0.3221482233
5107170116,Av. Ferrandis Salvador - Mercadona [Castelló de la Plana],39.9774407561,0.0172853688
5107170120,av. Castalla - Residencia El Pinar [Castelló de la Plana],39.986167999,0.024068
5107170220,av. Germans Bou - Conselleria de Benestar Social [Castelló de la Plana],39.981189999,-0.023846
5107180107,N-340-Millars [Almassora],39.9549064988,-0.0779960565
5107180112,Rda. Poeta Calzada [Borriana],39.891031999,-0.082157
5106020209,"Av. España, 112",39.8473425108,-0.4897943876
5106030111,c. Carretera 21 [Barracas],40.0151679676,-0.6962375795
5106030112,"ctra. N-II, 2 [Albentosa]",40.1121959991,-0.740674
5106030113,c. Uno 36 [Sarrión],40.1424539991,-0.807819
148001107,"Ctra. Ontinyent, 34 front",38.83865126,-0.52139293
148001108,"C. Atzeneta del Maestrat, 1",38.831552,-0.498332
5106030203,c. San Roque 34 [Sarrión],40.1420619991,-0.80813
5106050104,"Av. Jaume I, 60 [Xilxes]",39.7810155622,-0.1855146454
5106040103,"Ctra. la Vall d Uixó, 42 front",39.8572883828,-0.1825510151
5106040111,"Av. València, 53",39.9767060724,-0.0471304399
5106040209,"C. Santa Bárbara, 20",39.8550791222,-0.1564062995
136400105,"Camí Serratelles, 2",39.802231,-0.132829
5106040108,"C. Pare Lluis M. Llop, 18",39.9345013818,-0.0976674091
136400104,"Av. Científic Avel.lí Corma, 2",39.805778,-0.141317
148001109,"Pl. Constitución, 5 (a demanda)",38.840107,-0.471776
148001110,"Av. País Valencià, 5",38.85422603,-0.49966154
148001112,"Av. Sant Pancraci, 64 front",38.88789091,-0.49317901
148001119,Pl. Españoleto - Centro Especialidades,38.98759857,-0.52361456
148001210,"C. Alacant, 52",38.88694935,-0.49632462
148001212,"Av. País Valencià, 5 front",38.854243,-0.499805
148001215,"Ctra. Ontinyent, 34",38.83872739,-0.52136184
148001216,"C. Delicies, 5 front",38.83387028,-0.52860745
5254040218,Av. Banda de la Lira - Pl. Marie Curie,39.4969,-0.679479
5106060202,"C. Escorxador, 8 front",39.8091595451,-0.1437378976
5106060203,"Camí la Vall, 108",39.8093305832,-0.1501603415
5106050202,"Av. Jaime I, 89 [Xilxes]",39.7813013195,-0.1863607819
5106060105,Mercat [Moncofa],39.807166999,-0.143914
5106060106,"Av. del Port, 39 (ermita) [Moncofa]",39.8019896216,-0.1333078056
5106060107,"C/ Jardines, 62 [Moncofa]",39.7982421311,-0.1360981985
5106060108,"Av. Mare Nostrum, 17 [Moncofa]",39.7908393297,-0.1370779633
5106060109,"Av. Mare Nostrum, 57 [Moncofa]",39.7948547127,-0.1339572615
5106060110,"Av. Mare Nostrum, 56 [Moncofa]",39.799113999,-0.131094
5106060112,"Av. Mare Nostrum, 289 [Moncofa]",39.806816999,-0.125797
5106060113,"Camí de les Serratelles, 91 (Columbretes) [Moncofa]",39.808321999,-0.127339
5106060114,Platja Moncofa – Ermita [Moncofa],39.8020551576,-0.1332285949
5106060103,"Camí la Vall, 95",39.8092441487,-0.1501811197
5106050203,"CV-230 km 21,7 des - Urb. Carmaday",39.808551,-0.224793
136501101,"Pl. Sorribes Fuster, s.n (a demanda)",39.901192,-0.342181
136501102,"Ctra. Aín, 34 front",39.882154,-0.308796
136501215,"Ctra. Aín, 30",39.882129,-0.308557
136501104,"Av. Primer de Maig, 90 front",39.924265,-0.196616
136501212,"Av. Primer de Maig, 90",39.924272,-0.196756
148002206,Av. València. 1,38.87818273,-0.58333676
148101102,Camí Rafol. 20,38.87210157,-0.3861846
148102104,Av. Fora Fora - RENFE,38.84398219,-0.52086845
148101105,C. Migdia. s.n - CV-616,38.851301,-0.439248
148102211,Av. Salvador. 24,38.86218797,-0.47514631
5016210104,"Av. Vte. Blasco Ibáñez, 20",38.1923029991,-0.56612
5016210105,"Av. Vte. Blasco Ibáñez, 50",38.1919910659,-0.5710241677
5256120101,"Av. Verge del Puig, 31",39.587475,-0.303651
5106060102,"C. Octavi Ten i Orenga, 42",39.822104,-0.223396
5106060104,"Av. Llaurador, 6 front (ambulatori)",39.8065450113,-0.148382989
148101107,C. Pastor. 2,38.8325723,-0.49698787
5016210108,Av. Tamarit C/Cartagena [Santa Pola],38.1940469991,-0.584747
5016210109,Av. Tamarit C/San Sebastian [Santa Pola],38.1921843308,-0.5895967941
148101108,Av. Albaida. 10,38.83083925,-0.4992648
5256120218,"Cm. Mar, 9",39.584768,-0.286428
5256150112,"Av. Hispanidad, 28",39.666516,-0.23256
5016210102,Av. Portus (Fte. Parque El Palmeral) [Santa Pola],38.1949700000,-0.5605860000
5016210107,"C/ Los Tamarindos, 12 [Santa Pola]",38.1946430000,-0.5794980000
148101111,C. Vall d Albaida. 37,38.82368232,-0.54915838
5251310116,Urb. Mas Camarena - Sector F [Bétera],39.5525052908,-0.4588398378
148101206,C. Vall d Albaida. 37 front,38.82362161,-0.54910631
148101209,Av. Albaida. 10 front,38.83070709,-0.49917156
148101210,C. Alacant. 27,38.8326909,-0.49740137
148101211,Pl. Constitución. 5,38.840058,-0.471714
148101215,Camí Rafol. 33,38.87196859,-0.3860814
5254010113,"Av. Comarques del País Valencià, 140",39.473398,-0.517824
925426910202,"C. Mallorca, 9",39.47816,-0.578031
5256100107,"Av. Major, 41",39.5709393735,-0.3312058086
148502103,Av. Lepanto. 47 (IES de Moixent),38.87187899,-0.758688
148502104,Ps. Estació. 18 front - RENFE,38.87751929,-0.75373063
148502202,Av. Lepanto. 47 front (IES de Moixent),38.87194207,-0.75863328
148600211,Av. Ausias March. 1 front - RENFE,38.99177538,-0.52473176
148701110,Plaza Mayor de Xàtiva (Centro Comercial),39.00330576,-0.52912158
148001219,Av. Francisco Cerdà. 28,38.81998763,-0.60253264
5006010103,Vial Nº8 - Aparcament Terra Natura III [Benidorm],38.5680981184,-0.1448837208
5107150114,Entroncament Sant Joan de Moró CV-16 pk 8+800 ascendente [Sant Joan de Moró],40.042749,-0.153903
148702102,Av. Jaume I. 52,38.96630895,-0.5829705
148702103,Av. Generalitat. 39 (Aiacor),38.97136056,-0.5800191
5016210110,Av. Elda 129 [Santa Pola],38.1910049991,-0.590066
148702104,Baixada Verge del Carme (Torre dels Frares),38.982111,-0.576818
5016210112,Av. Elda C/Cartagena [Santa Pola],38.1917550628,-0.5834910838
148702109,Av. Diputación. 16,38.99733462,-0.55524299
5016210113,C/Cristobal Sanz 7 [Santa Pola],38.1924439991,-0.580577
5016210115,Av. Albacete (Obispo Bascuñana) [Santa Pola],38.19372201,-0.5725442653
148702213,Av. Jaume I. 52 front,38.96637872,-0.58308846
5006010117,"Av. Mediterrani, 13",38.5370543394,-0.1208550016
5006010120,"Av. Mediterrani, 26",38.5368036885,-0.1197684884
5006010121,"Av. Mediterrani, 38",38.5364722681,-0.1171069655
5006010211,"Av. Mediterrani, 49",38.5358363736,-0.1104053397
5006010212,"Av. Mediterrani, 41",38.5361399795,-0.1128131398
5006010118,"C. Esperanto, 4",38.537683,-0.125243
5006010216,"Av. Mediterrani, 3",38.537169,-0.123936
5006010220,"Av. Europa, 16AC",38.541478,-0.12013
5006010122,"Av. Mediterrani, 44",38.536173,-0.114661
5256120103,"Cm. Mar, 4",39.584606,-0.286521
5006010106,"C. Estación, 2 [Benidorm]",38.547955999,-0.134449
5006010107,"C. Jardines, 1 [Benidorm]",38.5457827244,-0.1341067832
5006010113,"Av. Europa, 21 [Benidorm]",38.5415781127,-0.1203690015
5006010114,"Av. Europa, 15 [Benidorm]",38.5392317803,-0.1204149777
5006010116,"Av. Mediterrani, 24 [Benidorm]",38.5369179939,-0.1209473311
5006010208,"Av. Montecarlo, 11 [Benidorm]",38.5367833879,-0.1027439874
5256120105,Cm. Platja - Urb. La Torre front,39.575569,-0.279824
5006010209,"Av. Montecarlo, 1 [Benidorm]",38.5354290342,-0.1030243391
5256150222,"Av. Camp de Morvedre, 61",39.661144,-0.217339
5256310114,"Av. Hispanidad, 64",39.667691,-0.235577
5006010225,"Av. Beniardá, 4 [Benidorm]",38.5445185877,-0.1325521969
5256310203,Av. Fausto Caruana - CC. Epicentre,39.672355,-0.250591
5254010118,"CV-424 km 2,73 asc - Urb. La Loma de Miralcampo",39.45162,-0.603991
5254010121,"CV-424 km 5,37 asc - C. Jaén",39.434073,-0.620683
5254010124,"CV-424 km 9,91 asc - Urb. La Fuentesica",39.42077,-0.667677
5254010126,"CV-424 km 10,97 asc - P.I. Godelleta",39.423951,-0.678202
5254010130,"Av. Corts Valencianes, 43",39.391718,-0.708571
5254010132,"Av. Blasco Ibáñez, 32",39.390632,-0.714694
5254010133,"Av. Blasco Ibáñez, 39",39.390527,-0.71471
5254010202,"Av. Corts Valencianes, 20",39.390767,-0.710805
5254010203,"Av. Corts Valencianes, 52",39.391503,-0.708779
5254010205,"Av. Vicente Lassala, 9",39.423139,-0.684163
5254010206,"C. Mayor, 74",39.425121,-0.68536
5254010207,"CV-424 km 11,02 des - P.I. Godelleta",39.424003,-0.678999
5254010208,"CV-424 km 10,59 asc - Urb. La Cañada del Fraile",39.423046,-0.673913
5254010210,"CV-424 km 9,13 des - Las Cuestecicas",39.422435,-0.659098
5006010228,"Av. Beniardá, 16 [Benidorm]",38.5477290407,-0.1334282944
5254010211,"CV-424 km  5,73 des - C. Lugo",39.430936,-0.621702
5254010213,"CV-424 km 4,04 des - Urb. Entrepinos",39.443699,-0.612338
5254010214,"CV-424 km 2,73 des - Urb. La Loma de Miralcampo",39.451483,-0.603879
5106020103,"Aldea Las Ventas, 1",39.9037568519,-0.6983471878
5006010230,Vial Nº8 - Aparcament Terra Natura II [Benidorm],38.5694641,-0.1457660321
5254010215,"CV-424 km 2,39 des - Balsa de la Cruz",39.454372,-0.602131
5254010216,"CV-424 km 0,08 des",39.471381,-0.589106
5254010218,"Av. Comarques del País Valencià, 253",39.472689,-0.517355
5006010115,"Av. Mediterrani, 02/04 [Benidorm]",38.5370781034,-0.1250428832
5006010126,"Av. Ametlla de Mar, 16 [Benidorm]",38.5364859945,-0.1067790145
5006010127,"Av. Ametlla de Mar, 22 [Benidorm]",38.537893999,-0.106004
5006010128,"Av. Severo Ochoa, 2 [Benidorm]",38.5399793062,-0.1043121541
5006010129,"Av. Severo Ochoa, 8 [Benidorm]",38.5421134634,-0.1034187265
5254010219,"Av. Comarques del País Valencià, 203",39.471849,-0.503639
5006010203,"Av. Severo Ochoa, 5 [Benidorm]",38.541489999,-0.103873
5006010204,"Av. Severo Ochoa, 1 [Benidorm]",38.5399889252,-0.104451791
5254010220,"Av. Comarques del País Valencià, 157",39.472578,-0.493483
5254010221,"Av. Comarques del País Valencià, 99",39.477165,-0.478451
5254010223,"Av. Comarques del País Valencià, 1",39.480488,-0.455791
5254010228,"C. San Francisco de Borja, 5",39.465932,-0.384665
5254020112,"Av. Antic Regne de València, 35",39.48292,-0.436335
5254020113,"Av. Antic Regne de València, 3",39.48327,-0.440252
5254020226,"C. Joanot Martorell, 19 - Ajuntament",39.482521,-0.443236
5254030112,C. Torres de Serrano - Urb. Atalaya de Levante,39.474568,-0.613062
5254030113,"Av. Maestro García Navarro, 19",39.470424,-0.711455
5254030115,"Av. Ramón y Cajal, 31 front",39.469527,-0.722497
5254040113,"CV-378 km 0,40 asc - Complejo Educativo",39.476179,-0.649136
5254040115,Av. Banda de la Lira - Pl. Marie Curie front,39.497083,-0.679294
5254040219,"Av. Banda de la Lira, 1",39.494261,-0.679773
5254040220,"CV-378 km 0,27 des - P. I. Castilla",39.475795,-0.64769
925426910121,"C. Mallorca, 16",39.478582,-0.578151
925426910122,C. Mas de Baló - C. Mas de l Oliveral,39.480296,-0.583289
925426910203,"C. Mallorca, 3",39.47769,-0.571408
925426910208,"C. S, 11 - P.I. L Oliveral",39.476452,-0.544746
5006020128,"Av. Marina Baixa, 7 [Benidorm]",38.5358176627,-0.1585805802
5006020140,"Av. Picasso,1 [Finestrat]",38.5326681402,-0.1723763459
5006020142,"Entrada Carrefour, s/n [Finestrat]",38.5379785012,-0.1734018943
5006040115,"Av. Severo Ochoa, 44 [Benidorm]",38.550101999,-0.097358
5006040117,"Av. Severo Ochoa, 54 [Benidorm]",38.5543857071,-0.1003712227
5006010105,"Av. Eduardo Zaplana, s/n (front parking) [Benidorm]",38.5609841596,-0.1378526541
5006010130,"Av. Severo Ochoa, front 9 [Benidorm]",38.5434709257,-0.1025955457
5006010110,"Av. Alfonso Puchades, 12",38.5429907409,-0.1279169949
5006010111,"Av. Alfonso Puchades, 24",38.5418058722,-0.1247946763
148300103,Av. Comte Salvatierra d Alava. 44,38.78237098,-0.78479659
148300206,Av. Comte Salvatierra d Alava. 25,38.78240526,-0.78470344
148300208,Pl. Major. 14,38.807516,-0.879922
5006010214,"Av. Mediterrani, 23",38.5366679347,-0.1172352096
5006010213,"Av. Mediterrani, 35",38.536382,-0.114903
5006010221,"Av. Comunitat Valenciana, 5",38.54252,-0.121984
5006010123,"Av. Mediterrani, 54",38.535961,-0.112794
5006010206,"Av. Ametlla de Mar, 03AC",38.533656,-0.107414
5006010124,"Av. Mediterrani, 58",38.53566,-0.110406
5006040125,Pº Els Tolls 2 [Benidorm],38.5509600172,-0.1248692177
5006040206,"Av. Severo Ochoa, 67 [Benidorm]",38.5562609998,-0.1033619581
5006040208,"Av. Severo Ochoa, 39 [Benidorm]",38.5526356985,-0.0977054646
5006040209,"Av. Severo Ochoa, 19 [Benidorm]",38.549549999,-0.09787
5006040210,"Av. Severo Ochoa, 15 [Benidorm]",38.546035999,-0.099949
5006040212,"Av. Ciudad Real, 4 [Benidorm]",38.5423908269,-0.1049122766
143201114,"C. Estación, 4",39.490251,-0.686439
143201215,"Av. Diputación, 18",39.386578,-0.805952
143501122,"Av. Valencia, 52",39.395597,-0.780464
143501205,"Av. Valencia, 71",39.395473,-0.780511
143700101,Av. Sánchez Urzaiz s.n,39.242452,-0.937968
143700102,"CV-428 km 2,51 des - El Oro",39.299921,-0.917748
5006040113,"Av. Severo Ochoa, 16 [Benidorm]",38.5444080631,-0.1018409495
5006040114,"Av. Severo Ochoa, 34 [Benidorm]",38.5465297035,-0.0994765747
5006040121,"Camí Salt de l Aigua, 23 [Benidorm]",38.5506064633,-0.1199259303
5006040205,"Av. Prol. C.Valenciana, Km 123 6 [Benidorm]",38.5526456912,-0.10848906
5006040213,"C. Santiago Ramón y Cajal, 5 [Benidorm]",38.540790999,-0.105964
5006060103,"C. Lepanto, 22 [Benidorm]",38.5384062738,-0.1156784191
5006060104,"C. Eivissa, 17 [Benidorm]",38.539416999,-0.114324
5006060202,"C. Eivissa, 15 [Benidorm]",38.539592999,-0.115853
5006080112,"Av. Rei Jaume I, 27 [Benidorm]",38.5422416142,-0.1334237013
5006080113,"Av. Rei Jaume I, 19 [Benidorm]",38.5412359164,-0.1342928522
5006080121,"Av. Villajoyosa, 22 AC [Benidorm]",38.533931999,-0.159334
5006070106,"Av. Comunidad Valenciana, 8AC [Benidorm]",38.5424715838,-0.1217370892
5006080130,"C. Marinada, 7 [Vila Joiosa, la]",38.5275107027,-0.1701565841
5006080131,"C. Marinada, 3 [Vila Joiosa, la]",38.5254837202,-0.1720773861
5006080132,"C. Xaloc, s/n [Vila Joiosa, la]",38.5245502064,-0.1724260436
148300102,Av. Historiador Ros. 2,38.80466358,-0.87943374
143700103,"Av. País Valenciano, 24",39.383779,-0.785614
5006080202,"C. Xaloc, 3 [Vila Joiosa, la]",38.5244685283,-0.1724153148
5006080204,"C. Marinada, 6 [Vila Joiosa, la]",38.5274225562,-0.1701133222
5006090209,"Av. Rei Jaume I, 7 [Benidorm]",38.5387678437,-0.1364501566
5006100215,"Av. Sant Pere, 13 [Alfàs del Pi, l]",38.571718999,-0.078521
5006100216,"Av. Sant Pere, s/n [Alfàs del Pi, l]",38.572807999,-0.080199
5006100217,"Camí de la Mar, 89 [Alfàs del Pi, l]",38.5785614122,-0.0820795907
143700104,"CV-425 km 17,21 des - Urb. Llanorel",39.333674,-0.8345
143700207,"CV-428 km 2,47 asc - El Oro",39.30026,-0.91748
5006100123,"Ctra. CN - 332, Km 128 [Benidorm]",38.5603221836,-0.0984185232
5006100125,"C. Ferreria, 21 [Alfàs del Pi, l]",38.5760145875,-0.1004464471
5006020133,"Av. Marina Baixa, 15",38.529491,-0.166542
5006040120,"Av. Comunitat Valenciana, ITV [Benidorm]",38.549467968,-0.1128148966
5006080133,"C/ Xaloc, 1 [Vila Joiosa, la]",38.5245276118,-0.1753415418
5006020135,"Av. Marina Baixa, 1",38.525782,-0.166439
5006020136,"Av. Mariners de la Vila Joiosa, 21",38.52541,-0.168374
5006020137,"Av. Mariners de la Vila Joiosa, 19",38.527194,-0.169592
5006020138,"Av. Mariners de la Vila Joiosa, 8 front",38.529414,-0.170737
5006020204,"Av. Mariners de la Vila Joiosa, 1 front",38.531309,-0.172057
5006100135,"Av. de l Albir, 65 [Alfàs del Pi, l]",38.572631999,-0.065974
5006100136,"Av. Oscar Esplá, 16 [Alfàs del Pi, l]",38.57482037,-0.0660311049
5006100137,"Av. Oscar Esplá, 4 [Alfàs del Pi, l]",38.5773955831,-0.066032805
5006100138,"C. de l Albir, fr.12 [Altea]",38.5826492673,-0.061732005
5006100140,"Av. del Port, front 01 [Altea]",38.5919714796,-0.055195468
5006100142,"C. la Mar, 91 [Altea]",38.5968165118,-0.0506191385
5006100143,"C. Comte d Altea, 18 – 20 [Altea]",38.600535484,-0.0472989196
5006100144,"C. Garganes, 2 [Altea]",38.6033026303,-0.0456375777
5006100145,C. Consell 484 [Altea],38.606182999,-0.047622
5006100202,"C. Garganes, s/n [Altea]",38.6032108714,-0.0457168754
5006100203,"C. Comte d Altea, 11 [Altea]",38.600673835,-0.0473034399
5006100204,"C. la Mar, front 91 [Altea]",38.5968769092,-0.0506803207
5006100206,"Av. del Port, 1 [Altea]",38.5920095951,-0.0552838908
5006100207,"Av. del Port, 22 [Altea]",38.5886400419,-0.0579073675
5006100208,"Ctra. de l Albir, 12 [Altea]",38.5828271437,-0.0617229665
5006100210,"Av. Oscar Esplá, 5 [Alfàs del Pi, l]",38.5747043709,-0.0661860482
5006100212,"Av. de l Albir, 66 [Alfàs del Pi, l]",38.5723388676,-0.0724553536
5006130202,"Av. Gabriel Miró, 2",38.6227461034,-0.1326079244
148001103,Nou Hospital Ontinyent,38.809991,-0.607217
5006100131,"Av. de l Albir, fr. 102 [Alfàs del Pi, l]",38.5743477195,-0.0780870799
5006100133,"Camí Vell de l Albir, 36 [Alfàs del Pi, l]",38.5720221515,-0.0753228429
5006100223,"Av. Comunitat Valenciana, Km 124 9 [Benidorm]",38.560320999,-0.098583
5006100134,"Av. de l Albir, 131 [Alfàs del Pi, l]",38.5722493146,-0.0724464045
5006100211,"Av. de l Albir, 38 [Alfàs del Pi, l]]",38.5715171942,-0.069024049
5006200101,"C. La Llum, 1 [Altea]",38.592340999,-0.055431
5016210127,Av. Tabarca 21 [Santa Pola],38.1913074191,-0.5294795647
148300207,Av. Historiador Ros. 1,38.80469576,-0.87936099
5705240103,"C. Reyes Católicos, 25",38.3420877,-0.4913068
5705240115,"C. Novelda, 160",38.37099,-0.497352
5006200211,"C. Comte d Altea, fr.66 [Altea]",38.6034452582,-0.0446260764
5006200213,"C. Comunitat Valenciana, 5 [Altea]",38.603367999,-0.048745
5006200214,"Av. Valencia, fr.19 [Altea]",38.602376999,-0.051038
5006200215,"Av. La Nucia, 2 [Altea]",38.601257967,-0.0524922693
57050240227,"Av. Federico Soto, 1",38.343976,-0.489416
5006220116,"Av. Armada espanyola, 2 [Benidorm]",38.5372329828,-0.1386976705
5006220117,"Av. Armada espanyola, 13 [Benidorm]",38.537221999,-0.14501
5006220118,"Av. Armada espanyola, 17 [Benidorm]",38.5370650353,-0.1471076461
5006220119,"Av. Armada espanyola, 23A [Benidorm]",38.5366168933,-0.1496667979
5006220120,"Av. Villajoyosa, 4 [Benidorm]",38.536129999,-0.152509
141001203,"A-3 km 296,6 des - via de servicio (El Rebollar)",39.471582,-1.010459
143301101,"Av. Hoya, 13",39.414582,-0.788225
5016210203,Av. Armada Española 2 [Santa Pola],38.1901059991,-0.5321
5006130201,"Av. Alacant 1 [Castell de Guadalest, el]",38.6758921236,-0.198830352
5006200104,"C. Benidorm, 3 [Altea]",38.6009811981,-0.0555724484
5006200105,"Av. La Nucia, 25 [Altea]",38.6015614303,-0.0538172717
5006200107,"Camí de l Horta, 8 [Altea]",38.602044999,-0.050262
5006200108,"C. Comunitat Valenciana, 4 [Altea]",38.603393999,-0.048461
5006200110,ctra. N-332 encreuament c. Gayanes [Altea],38.6035584612,-0.0443101993
143301105,"Av. Blasco Ibáñez, 38",39.426762,-0.785478
143301206,"Av. Blasco Ibáñez, 49",39.426833,-0.785442
5006200114,"Ctra. CN - 332, Km 161 [Altea]",38.618470381,-0.0297944313
5006200115,"Ctra. CN - 332, Km 161,5 [Altea]",38.620990999,-0.027183
143301210,"Av. Hoya, 28",39.414609,-0.788395
143801113,C. F - P.I. L Oliveral,39.475399,-0.539648
5006100122,"Av. Comunitat Valenciana, front 67 [Benidorm]",38.5584539972,-0.1008672809
5006200118,"Ctra. CV - 755, 21B [Altea]",38.627567999,-0.040122
